26,60,8,41,69,94,61,46,81,47,6,81,87,47,13,76,85,20,55,33,15,38,90,71,37,88,98,86,3,50,24,0,42,80,44,49,44,10,73,85,81,74,99,6,69,27,46,68,41,40,97,39,20,74,84,41,89,41,45,31,2,88,37,62,37,96,96,87,70,34,74,37,73,3,2,24,13,24,8,72,23,12,48,31,56,69,4,82,70,58,24,22,92,10,59,57,75,52,15,71,
65,33,29,40,22,48,47,89,72,54,23,18,17,34,42,30,12,74,73,4,93,91,45,39,46,66,86,21,35,96,49,97,14,72,60,90,84,94,60,95,53,89,80,98,72,96,66,85,96,75,63,13,78,25,95,30,16,93,51,36,32,41,40,86,82,35,14,20,92,46,35,38,88,93,72,1,82,62,30,39,33,16,51,58,3,32,87,44,60,60,85,56,80,51,10,75,13,48,2,68,
72,30,34,60,31,97,36,64,60,46,50,1,8,33,87,36,52,52,32,77,9,53,18,41,83,18,28,62,16,50,7,93,49,6,54,8,1,57,66,59,13,97,64,52,64,34,15,98,43,36,20,49,85,19,75,64,0,2,53,91,90,31,10,60,9,6,65,64,30,43,78,30,6,7,69,75,26,14,67,34,62,17,54,73,88,13,4,72,40,14,38,42,33,25,92,74,65,11,63,88,
5,58,31,60,35,49,34,79,69,6,12,4,32,73,69,69,74,85,15,42,25,94,0,84,19,66,97,15,59,11,18,34,18,25,7,28,38,18,54,32,66,61,61,53,48,28,79,18,72,74,38,44,16,75,21,21,22,32,54,54,66,46,26,57,21,78,90,98,51,99,39,94,98,18,14,37,55,17,30,54,75,62,24,62,16,54,51,55,62,93,23,89,20,21,11,17,62,59,86,91,
16,46,4,67,53,42,0,13,60,73,66,86,34,55,91,57,22,64,47,5,45,17,89,99,48,57,7,54,11,23,83,6,54,5,16,16,53,41,21,42,99,4,81,0,96,54,60,97,17,46,28,89,65,36,12,33,85,32,33,88,22,95,81,96,2,5,19,28,2,82,86,50,66,51,98,28,39,1,33,25,68,52,29,35,10,85,58,79,0,12,66,65,37,65,48,44,90,39,21,41,
94,27,99,59,54,74,76,59,48,65,1,88,95,93,61,84,64,37,39,75,17,53,75,89,67,30,0,45,26,7,18,27,4,60,37,27,74,56,66,45,95,22,17,62,31,47,3,0,68,8,46,31,56,81,2,90,57,96,54,3,6,17,36,60,4,65,34,83,21,69,57,34,8,63,94,24,6,45,95,68,96,81,81,4,97,15,77,57,76,83,85,95,29,0,16,9,97,83,17,66,
39,67,14,98,51,62,81,67,18,97,66,53,87,20,81,51,14,37,22,91,28,30,76,89,6,66,25,65,10,38,77,27,99,35,69,51,52,91,50,38,98,12,60,96,11,36,71,52,49,3,63,37,89,40,95,55,82,62,24,0,19,26,40,45,34,96,57,38,21,2,33,1,73,67,47,37,79,24,97,94,60,65,74,73,97,24,7,79,57,9,75,58,49,85,99,64,14,51,68,72,
50,69,61,45,66,17,82,51,43,46,27,57,17,44,85,45,91,43,2,31,34,83,84,70,55,68,46,15,63,24,64,58,83,73,44,64,51,29,41,28,48,98,32,0,22,64,17,17,48,7,63,71,14,95,84,74,91,86,40,87,5,14,55,9,54,58,90,70,62,90,87,79,47,91,68,94,11,27,12,49,34,3,9,58,84,94,34,79,74,68,64,47,5,43,64,24,68,68,97,75,
76,74,11,5,36,51,61,48,86,73,11,64,76,12,29,1,12,91,49,61,47,99,93,45,24,31,17,7,24,81,14,58,5,15,96,95,70,9,46,76,7,33,52,4,94,17,58,47,57,0,70,58,12,77,86,72,24,42,49,45,54,0,63,41,68,21,2,83,8,38,3,73,16,29,79,11,12,95,86,3,23,26,81,67,36,2,84,20,60,25,80,22,2,23,17,20,17,46,79,22,
75,97,35,39,71,92,65,21,68,51,45,72,18,40,88,48,56,32,94,47,87,11,91,38,9,25,33,96,12,40,17,65,57,8,5,78,98,33,50,67,17,13,22,34,50,55,9,96,3,67,1,22,35,34,93,32,97,32,46,0,61,58,79,35,76,68,28,28,90,26,26,39,93,54,72,75,88,59,18,78,46,72,53,27,14,48,73,17,33,63,66,68,29,75,9,1,20,65,74,2,
93,83,50,5,12,55,50,95,36,50,16,3,1,71,10,35,62,33,16,73,89,44,0,74,2,75,6,30,0,7,66,7,70,1,32,45,76,27,96,17,83,60,65,2,40,7,59,7,95,41,15,3,41,10,34,15,20,34,76,48,63,40,56,11,66,5,56,13,91,34,46,73,66,11,31,39,33,23,76,88,72,67,24,36,60,40,31,23,46,43,12,76,14,73,22,77,87,5,5,70,
